sum,term,name,pecentage,image,month
24000000,14,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,15,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,260 849 ₽/мес
24000000,15,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,143 638 ₽/мес
24000000,15,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,284 805 ₽/мес
24000000,15,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,274 292 ₽/мес
24000000,17,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,17,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,17,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,17,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,18,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,18,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,18,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,18,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,19,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,19,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,19,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,19,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,20,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,234 794 ₽/мес
24000000,20,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,110 374 ₽/мес
24000000,20,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,260 755 ₽/мес
24000000,20,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,249 360 ₽/мес
24000000,22,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,22,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,22,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,22,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,21,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,21,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,21,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,21,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,3,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,776 668 ₽/мес
24000000,3,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,676 994 ₽/мес
24000000,3,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,794 738 ₽/мес
24000000,3,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,786 866 ₽/мес
24000000,23,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,23,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,23,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,23,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,25,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,221 480 ₽/мес
24000000,25,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,90 449 ₽/мес
24000000,25,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,249 057 ₽/мес
24000000,25,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,236 964 ₽/мес
24000000,24,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,24,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,24,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,24,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,26,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,26,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,26,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,26,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,28,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,28,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,28,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,28,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,27,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,27,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,27,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,27,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,29,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,29,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,29,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,29,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
24000000,13,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
24000000,13,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
24000000,13,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
24000000,13,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,1,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,2 094 635 ₽/мес
25000000,1,ВТБ,"от 11,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6081.svg,2 211 874 ₽/мес
25000000,1,Московский Кредитный Банк,"от 11,59%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a640d.svg?v=0.a3,2 216 427 ₽/мес
25000000,1,Банк «Санкт-Петербург»,"от 12,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6021.svg?v=0.ee,2 224 729 ₽/мес
25000000,2,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,1 052 552 ₽/мес
25000000,2,ВТБ,"от 11,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6081.svg,1 167 518 ₽/мес
25000000,2,Московский Кредитный Банк,"от 11,59%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a640d.svg?v=0.a3,1 172 055 ₽/мес
25000000,2,Банк «Санкт-Петербург»,"от 12,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6021.svg?v=0.ee,1 180 342 ₽/мес
25000000,3,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,809 029 ₽/мес
25000000,3,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,705 202 ₽/мес
25000000,3,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,827 852 ₽/мес
25000000,3,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,819 652 ₽/мес
25000000,4,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,636 468 ₽/мес
25000000,4,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,531 536 ₽/мес
25000000,4,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,655 771 ₽/мес
25000000,4,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,647 352 ₽/мес
25000000,6,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,465 671 ₽/мес
25000000,6,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,357 887 ₽/мес
25000000,6,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,486 028 ₽/мес
25000000,6,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,477 133 ₽/мес
25000000,7,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,417 617 ₽/мес
25000000,7,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,308 281 ₽/мес
25000000,7,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,438 515 ₽/мес
25000000,7,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,429 376 ₽/мес
25000000,9,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,354 680 ₽/мес
25000000,9,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,242 150 ₽/мес
25000000,9,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,376 651 ₽/мес
25000000,9,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,367 029 ₽/мес
25000000,8,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,382 004 ₽/мес
25000000,8,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,271 080 ₽/мес
25000000,8,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,403 441 ₽/мес
25000000,8,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,394 060 ₽/мес
25000000,11,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,11,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,11,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,11,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,13,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,13,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,13,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,13,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,12,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,301 665 ₽/мес
25000000,12,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,184 308 ₽/мес
25000000,12,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,325 183 ₽/мес
25000000,12,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,314 869 ₽/мес
25000000,10,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,333 151 ₽/мес
25000000,10,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,219 010 ₽/мес
25000000,10,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,355 648 ₽/мес
25000000,10,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,345 791 ₽/мес
25000000,14,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,14,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,14,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,14,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,15,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,271 718 ₽/мес
25000000,15,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,149 623 ₽/мес
25000000,15,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,296 672 ₽/мес
25000000,15,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,285 721 ₽/мес
25000000,16,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,16,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,16,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,16,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,18,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,18,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,18,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,18,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,5,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,533 639 ₽/мес
25000000,5,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,427 343 ₽/мес
25000000,5,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,553 461 ₽/мес
25000000,5,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,544 808 ₽/мес
25000000,20,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,244 577 ₽/мес
25000000,20,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,114 973 ₽/мес
25000000,20,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,271 620 ₽/мес
25000000,20,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,259 750 ₽/мес
25000000,19,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,19,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,19,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,19,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,21,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,21,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,21,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,21,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,22,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,22,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,22,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,22,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,23,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
25000000,23,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,300 000 ₽ – 60 млн ₽
25000000,23,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,600 000 ₽ – 70 млн ₽
25000000,23,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,500 000 ₽ – 50 млн ₽
25000000,25,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,230 709 ₽/мес
25000000,25,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,94 218 ₽/мес
25000000,25,Альфа-Банк,"от 11,79%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fb.svg,259 434 ₽/мес
25000000,25,Банк ДОМ.РФ,"от 11,1%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60ab.svg?v=0.a5,246 837 ₽/мес
